tx_id,client_id,merchant_id,amount,hour,country,channel,distance_km,account_age_days,is_fraud,client_tx_freq
2284,945,532,150.36,20,BR,pos,11.05,1283,0,0.4
2285,817,694,120.05,8,ES,online,5.68,55,0,0.3
2286,998,402,116.33,8,MX,online,29.58,1198,0,0.2
2287,1087,201,30.55,3,BR,pos,11.99,865,0,0.1
2288,985,604,176.25,12,BR,pos,8.04,1514,0,0.2
2289,1123,186,188.72,9,MX,pos,17.95,1766,0,1.0
2290,500,204,353.96,23,AR,app,12.72,1015,0,0.5
2291,474,580,181.7,4,BR,online,11.12,1135,0,0.3
2292,386,617,401.27,10,AR,pos,12.15,1694,0,0.3
2293,283,238,76.61,21,BR,pos,14.95,627,0,0.3
2294,898,510,366.51,19,BR,online,5.24,265,0,0.3
2295,857,645,185.81,18,BR,online,1.34,924,0,0.3
2296,961,559,169.8,12,BR,pos,18.98,649,0,1.0
2297,201,4,114.11,20,BR,online,9.22,1158,0,0.2
2298,590,465,96.48,5,BR,pos,6.09,1429,0,0.1
2299,267,119,81.43,19,MX,pos,4.23,920,0,0.3
2300,1071,592,374.7,13,MX,pos,3.75,562,0,0.3
2301,321,47,111.38,8,BR,pos,9.97,1031,0,0.4
2302,173,695,188.14,5,BR,pos,8.57,808,0,0.5
2303,684,124,217.33,12,US,pos,18.11,339,0,0.2
2304,1055,294,215.22,0,BR,app,13.14,1410,0,0.2
2305,1098,164,150.85,17,BR,online,14.77,607,0,0.6
2306,116,569,362.08,5,MX,app,17.48,983,0,0.2
2307,391,276,177.97,9,BR,online,10.37,1658,0,0.5
2308,185,521,79.77,4,BR,online,23.83,343,0,0.8
2309,370,47,100.02,11,AR,pos,5.01,780,0,0.2
2310,641,317,32.32,8,BR,online,17.23,319,0,0.4
2311,337,637,162.76,4,BR,online,1.32,797,0,0.7
2312,81,648,199.18,21,US,online,1.4,550,0,0.3
2313,612,146,211.14,18,PT,pos,3.11,1670,0,0.1
2314,64,276,185.81,9,BR,pos,8.07,553,0,0.3
2315,272,286,114.41,1,BR,online,1.15,1121,0,0.1
2316,1,396,131.03,20,BR,pos,7.86,250,0,0.1
2317,105,376,131.31,16,BR,online,6.38,832,0,0.2
2318,524,75,255.87,13,BR,app,31.29,1523,0,0.4
2319,1021,534,20.84,14,BR,online,2.38,1226,0,0.6
2320,929,158,91.41,0,BR,pos,9.65,516,0,0.3
2321,119,221,56.0,11,MX,pos,12.93,1773,0,0.5
2322,42,588,459.34,4,BR,pos,22.76,1464,0,0.2
2323,406,483,290.19,15,PT,app,14.54,734,0,0.4
2324,783,278,94.48,22,BR,online,19.14,1776,0,0.7
2325,896,638,39.04,12,MX,pos,10.67,342,0,0.4
2326,987,276,49.86,14,BR,online,4.58,606,0,0.5
2327,411,396,253.55,16,BR,pos,2.13,1698,0,0.8
2328,202,172,31.36,22,US,online,15.47,1770,0,0.3
2329,32,129,132.6,0,AR,online,6.13,1502,0,0.4
2330,177,344,226.27,7,BR,online,0.95,349,0,0.1
2331,79,394,45.54,6,BR,online,6.64,399,0,0.2
2332,1033,564,131.56,17,BR,app,8.53,1181,0,0.4
2333,322,274,95.72,10,BR,pos,21.09,103,0,0.1
2334,987,626,86.14,18,BR,online,7.1,1808,0,0.5
2335,664,425,74.81,11,AR,pos,8.58,1718,0,0.7
2336,647,50,239.06,23,BR,pos,8.69,1475,0,0.4
2337,546,517,331.39,18,BR,online,16.95,1766,0,0.3
2338,983,402,107.65,0,BR,online,4.69,419,0,0.3
2339,53,273,170.32,23,ES,pos,11.71,1608,0,0.6
2340,112,327,133.8,22,BR,online,5.68,470,0,0.3
2341,508,211,23.98,1,BR,pos,20.76,222,0,0.3
2342,473,430,104.42,9,BR,online,24.04,479,0,0.4
2343,655,397,19.16,23,US,online,9.69,1414,0,0.3
2344,885,313,89.51,20,BR,pos,11.12,1721,0,0.2
2345,705,200,128.89,11,BR,pos,7.24,1117,0,0.2
2346,309,279,214.09,13,BR,app,1.39,448,0,0.3
2347,393,348,159.65,0,PT,online,8.75,1096,0,0.2
2348,903,330,243.24,13,BR,pos,8.14,930,0,0.2
2349,242,217,65.07,15,BR,app,6.5,945,0,0.3
2350,605,407,304.22,8,BR,pos,7.13,639,0,0.4
2351,647,159,331.63,7,BR,app,11.83,253,0,0.4
2352,900,351,18.06,19,BR,app,11.14,659,0,0.2
2353,857,85,29.54,10,BR,pos,7.28,1625,0,0.3
2354,558,331,126.64,6,BR,app,22.03,745,0,0.3
2355,371,549,84.25,8,BR,pos,1.15,38,0,0.2
2356,442,572,95.06,11,BR,pos,4.9,630,0,0.1
2357,494,486,158.62,6,BR,app,15.45,841,0,0.4
2358,263,522,249.79,13,BR,pos,1.66,1095,0,0.4
2359,750,47,62.17,20,BR,online,1.12,1171,0,0.3
2360,250,239,278.0,17,BR,online,4.84,777,0,0.3
2361,778,458,73.7,5,BR,online,8.22,262,0,0.2
2362,902,560,499.65,11,US,app,5.86,805,0,0.3
2363,1154,408,305.67,13,PT,online,9.96,7,0,0.6
2364,143,597,80.05,16,BR,online,1.24,923,0,0.6
2365,911,191,39.9,18,BR,pos,4.42,813,0,0.2
2366,104,108,78.55,11,ES,online,13.78,650,0,0.5
2367,405,61,69.91,7,ES,app,11.76,1208,0,0.1
2368,212,408,196.2,15,BR,pos,5.19,1377,0,0.7
2369,195,465,18.6,3,BR,online,9.45,482,1,0.5
2370,211,200,29.92,16,AR,online,8.09,919,0,0.2
2371,53,548,192.36,21,ES,pos,8.27,930,0,0.6
2372,987,517,67.42,17,AR,pos,10.56,929,0,0.5
2373,74,252,90.44,10,BR,pos,25.01,736,0,0.3
2374,478,167,225.58,19,BR,online,25.38,383,0,0.2
2375,839,519,257.31,12,ES,app,1.7,313,0,0.4
2376,1188,470,295.99,12,BR,pos,6.96,57,0,0.3
2377,1024,120,212.86,20,BR,pos,2.96,96,0,0.5
2378,165,179,111.51,4,MX,online,11.23,1477,0,0.3
2379,1185,340,104.52,18,BR,app,7.27,128,0,0.3
2380,784,358,95.31,16,BR,pos,17.42,1561,0,0.3
2381,216,117,45.7,12,BR,online,8.55,1636,0,0.3
2382,539,664,60.01,1,BR,app,22.68,441,0,0.5
2383,1101,272,270.74,18,BR,app,26.06,808,0,0.2
2384,472,267,73.26,5,BR,pos,22.12,657,0,0.5
2385,221,43,45.97,21,BR,pos,0.78,719,0,0.2
2386,1050,613,285.85,19,BR,online,10.48,654,0,0.4
2387,1143,165,151.74,8,BR,pos,6.46,625,0,0.7
2388,1170,690,380.03,10,ES,online,7.28,1249,0,0.5
2389,1146,347,353.94,0,BR,pos,15.46,753,0,0.3
2390,1047,612,49.77,11,ES,online,6.83,342,0,0.2
2391,545,126,120.48,1,BR,online,8.96,691,1,0.6
2392,231,116,56.16,23,BR,app,9.35,1786,0,0.4
2393,740,560,55.72,15,AR,online,1.15,1802,0,0.5
2394,265,573,93.14,5,MX,pos,6.02,113,1,0.1
2395,568,380,200.19,19,BR,online,18.27,1051,0,0.2
2396,787,23,201.01,0,BR,online,0.93,1777,0,0.2
2397,1135,660,184.1,13,US,online,12.79,354,0,0.4
2398,347,275,111.25,2,BR,online,4.02,126,0,0.4
2399,303,655,208.48,1,BR,pos,6.34,387,0,0.2
2400,881,609,45.34,5,BR,online,14.61,580,1,0.5
2401,8,596,153.51,7,BR,pos,3.19,1705,0,0.2
2402,680,482,131.97,17,MX,pos,6.8,458,0,0.3
2403,895,471,106.19,21,BR,online,1.71,606,0,0.3
2404,661,373,157.8,18,AR,online,11.56,474,0,0.2
2405,461,18,57.14,17,AR,online,4.46,715,0,0.4
2406,994,272,189.19,13,ES,online,2.23,1815,0,0.3
2407,445,511,129.44,8,BR,online,8.55,153,0,0.5
2408,852,568,32.87,6,BR,pos,1.62,837,0,0.3
2409,557,392,127.24,22,BR,pos,6.19,1120,0,0.3
2410,32,496,84.94,12,BR,app,4.11,218,0,0.4
2411,637,16,275.31,13,BR,pos,10.02,82,0,0.8
2412,60,328,48.47,0,AR,pos,10.19,1792,0,0.2
2413,1117,355,50.08,10,BR,online,4.78,492,0,0.8
2414,722,624,172.44,16,BR,online,22.31,443,0,0.3
2415,447,218,114.68,11,MX,pos,17.65,636,0,0.4
2416,583,161,110.51,14,MX,online,3.59,133,0,0.1
2417,743,247,501.52,19,BR,online,35.67,269,0,0.5
2418,312,120,204.97,0,US,app,14.13,45,0,0.2
2419,346,391,99.95,21,BR,online,10.85,976,0,0.6
2420,502,450,28.78,19,AR,online,11.39,845,0,0.6
2421,311,560,95.56,10,BR,app,2.74,500,0,0.2
2422,909,680,43.99,18,BR,online,19.65,1676,0,0.3
2423,125,52,60.4,1,BR,online,1.16,557,0,0.2
2424,992,173,62.19,7,BR,online,11.34,31,0,0.5
2425,418,211,260.73,2,AR,online,17.81,182,0,0.4
2426,673,175,35.7,15,BR,app,3.87,1323,0,0.2
2427,190,579,243.3,20,BR,pos,14.84,973,0,0.2
2428,463,98,178.06,14,BR,pos,9.19,476,0,0.1
2429,905,21,176.2,17,BR,online,15.51,452,0,0.2
2430,325,602,58.28,3,AR,online,17.25,400,0,0.7
2431,159,673,221.64,22,BR,pos,23.69,770,0,0.5
2432,626,159,52.39,4,AR,online,20.26,1284,0,0.4
2433,195,233,335.12,12,MX,online,1.37,1164,0,0.5
2434,378,352,264.88,16,BR,pos,3.67,1365,0,0.4
2435,541,368,373.66,20,MX,app,12.22,76,0,0.5
2436,677,693,132.49,22,BR,app,17.41,1020,0,0.3
2437,767,283,114.62,14,BR,pos,3.21,1395,0,0.3
2438,812,9,93.5,13,BR,pos,13.92,369,0,0.1
2439,1013,296,494.55,10,BR,pos,21.25,1063,0,0.2
2440,80,389,198.94,13,BR,app,16.95,12,1,0.4
2441,435,362,44.46,16,BR,online,13.77,1660,0,0.4
2442,2,359,309.74,15,MX,online,8.1,1345,0,0.6
2443,12,645,111.28,14,BR,online,7.79,1137,0,0.3
2444,255,565,7.55,10,ES,app,31.9,1094,0,0.3
2445,718,176,69.7,4,BR,app,5.58,1223,0,0.3
2446,1073,249,264.76,1,BR,pos,3.67,771,0,0.2
2447,928,467,178.49,10,BR,online,2.22,1764,0,0.3
2448,775,287,204.11,9,BR,app,13.17,390,0,0.2
2449,934,300,307.71,14,BR,online,11.89,1479,1,0.5
2450,207,118,23.79,21,PT,online,8.68,1390,0,0.4
2451,1007,178,70.43,16,PT,pos,11.88,1528,0,0.6
2452,1068,518,134.72,19,BR,pos,15.5,130,0,0.2
2453,114,590,270.11,13,BR,app,7.2,812,0,0.6
2454,564,549,52.12,22,US,online,12.5,1173,1,0.4
2455,996,216,99.47,22,BR,online,6.68,1129,0,0.2
2456,571,96,128.38,3,BR,pos,12.81,1256,0,0.7
2457,1008,112,67.48,15,US,online,21.35,1157,1,0.3
2458,1122,276,127.28,12,MX,app,16.61,408,0,0.4
2459,570,362,114.19,23,BR,online,26.54,1511,0,0.1
2460,72,625,83.25,14,BR,online,5.61,882,0,0.2
2461,408,629,221.25,0,BR,online,4.57,1771,0,0.2
2462,258,2,194.36,5,PT,pos,11.69,949,0,0.4
2463,569,495,228.1,3,BR,app,5.76,981,0,0.3
2464,703,209,242.06,4,BR,online,13.22,1079,1,0.2
2465,557,139,31.6,2,BR,online,10.01,1589,1,0.3
2466,235,388,35.36,18,MX,app,3.72,1644,0,0.1
2467,362,24,208.38,11,US,pos,12.08,1067,0,0.8
2468,815,234,89.67,16,BR,online,3.97,997,0,0.3
2469,33,387,80.67,23,BR,online,22.4,100,1,0.1
2470,257,191,70.88,15,AR,app,7.33,123,0,0.2
2471,1070,415,233.61,11,BR,pos,4.52,1344,0,0.3
2472,119,322,474.19,6,BR,online,10.24,630,0,0.5
2473,498,559,241.18,18,ES,online,11.1,797,0,0.6
2474,249,127,86.41,12,BR,online,5.45,1147,0,0.2
2475,126,40,225.49,18,BR,online,5.23,405,0,0.4
2476,507,371,34.27,0,BR,online,1.6,608,0,0.2
2477,626,180,108.08,3,AR,online,15.99,79,0,0.4
2478,212,494,23.83,3,AR,online,21.97,1401,0,0.7
2479,94,66,89.81,16,BR,online,17.74,928,0,0.3
2480,162,403,145.88,12,US,pos,4.4,347,0,0.4
2481,782,692,531.93,7,PT,pos,11.85,1088,0,0.5
2482,1032,66,284.89,7,MX,pos,10.37,261,0,0.4
2483,217,211,24.37,14,BR,online,2.12,1424,0,0.3
2484,385,591,27.03,23,BR,app,5.41,422,1,0.9
2485,413,373,67.88,23,PT,app,11.25,494,1,0.4
2486,433,123,405.0,11,BR,app,0.93,1598,0,0.3
2487,293,149,25.64,16,BR,online,3.18,1356,0,0.8
2488,67,535,71.35,2,BR,online,14.69,1243,0,0.4
2489,630,602,71.03,22,MX,pos,4.27,1098,0,0.3
2490,429,253,172.21,0,BR,online,2.15,949,0,0.1
2491,411,332,229.49,8,BR,online,17.11,351,0,0.8
2492,318,548,195.72,17,BR,online,4.27,548,0,0.3
2493,1115,124,155.14,23,BR,pos,14.77,1756,0,0.2
2494,732,145,32.84,4,BR,pos,26.13,1676,0,0.3
2495,503,542,137.74,15,BR,online,3.08,1325,0,0.4
2496,247,131,313.63,4,BR,app,7.54,1622,0,0.2
2497,961,539,385.4,1,ES,pos,10.44,1467,0,1.0
2498,1066,348,168.89,10,BR,online,16.89,729,0,0.1
2499,39,693,24.64,13,MX,online,5.39,1306,0,0.4
2500,1115,24,170.98,6,BR,online,0.37,1373,0,0.2
2501,839,662,113.91,23,BR,app,3.08,253,0,0.4
2502,120,158,29.08,14,BR,pos,6.35,1667,0,0.3
2503,904,25,49.33,10,BR,pos,14.75,900,0,0.4
2504,129,507,58.26,11,BR,pos,7.6,572,0,0.3
2505,61,373,208.89,11,BR,online,14.06,865,0,0.5
2506,139,586,374.64,2,ES,app,6.16,600,1,0.5
2507,552,76,186.82,14,BR,app,9.71,607,0,0.2
2508,743,57,213.59,18,PT,pos,15.55,996,0,0.5
2509,489,397,120.23,10,BR,pos,18.52,1820,0,0.2
2510,147,617,79.62,10,BR,online,30.1,745,0,0.3
2511,239,284,190.5,21,BR,online,10.73,392,0,0.2
2512,1023,558,156.66,14,BR,online,1.22,1389,0,0.2
2513,1155,634,63.2,7,BR,pos,12.15,539,0,0.7
2514,905,608,149.02,0,BR,pos,1.12,980,0,0.2
2515,124,356,126.38,19,BR,app,13.23,463,0,0.5
2516,983,489,98.85,15,AR,online,9.45,387,0,0.3
2517,830,368,77.27,15,BR,online,17.83,460,0,0.1
2518,631,472,168.78,6,ES,online,6.12,651,0,0.4
2519,172,397,81.6,4,BR,app,9.8,1743,0,0.2
2520,1196,368,474.6,11,BR,pos,12.31,1225,0,0.3
2521,531,306,182.34,18,BR,pos,0.53,1269,0,0.4
2522,53,457,170.84,7,BR,pos,11.89,98,0,0.6
2523,252,526,110.43,12,PT,pos,4.54,20,0,0.2
2524,482,643,91.97,23,MX,online,11.0,625,0,0.2
2525,75,429,18.61,5,BR,online,0.87,1620,0,0.2
2526,389,71,66.99,5,BR,online,13.68,30,0,0.2
2527,562,411,24.03,5,MX,online,12.87,1398,0,0.2
2528,1138,221,23.66,21,BR,pos,17.29,1498,0,0.5
2529,104,19,42.54,12,BR,online,1.6,507,0,0.5
2530,692,51,291.68,22,BR,pos,29.52,214,0,0.1
2531,1098,414,290.72,22,BR,pos,2.55,280,0,0.6
2532,967,661,68.38,10,BR,pos,9.75,141,0,0.1
2533,1110,354,32.02,1,BR,app,6.45,1539,0,0.3
2534,205,312,88.6,7,PT,online,7.76,1435,0,0.3
2535,961,62,207.4,13,BR,pos,26.67,1228,0,1.0
2536,1174,473,251.96,9,PT,online,2.96,164,0,0.2
2537,391,39,147.43,0,AR,pos,23.92,1734,0,0.5
2538,598,588,167.23,23,BR,pos,15.12,1249,0,0.1
2539,637,571,155.53,7,BR,online,8.47,1511,0,0.8
2540,592,693,26.0,14,BR,online,8.4,693,0,0.3
2541,348,199,35.4,22,MX,pos,12.91,361,0,0.5
2542,1165,114,384.96,13,BR,pos,6.07,1499,0,0.3
2543,1147,210,146.91,16,PT,pos,7.1,94,0,0.1
2544,457,559,13.5,0,BR,online,9.71,334,0,0.2
2545,966,153,174.63,16,BR,pos,22.1,281,0,0.4
2546,477,621,55.75,20,BR,pos,7.68,154,0,0.4
2547,953,108,266.06,22,BR,online,1.38,1006,0,0.5
2548,702,35,246.78,2,US,pos,10.02,417,0,0.2
2549,564,154,199.31,5,US,pos,8.05,1763,1,0.4
2550,154,528,145.66,1,BR,pos,4.92,1701,0,0.6
2551,785,421,311.02,22,BR,online,11.23,308,0,0.4
2552,385,248,332.66,6,BR,online,5.07,1513,0,0.9
2553,261,459,57.09,12,US,app,7.52,72,0,0.2
2554,232,454,197.77,11,BR,app,9.74,522,0,0.3
2555,1178,388,78.01,16,BR,online,10.49,1204,0,0.4
2556,124,360,49.72,21,AR,app,11.92,376,0,0.5
2557,958,71,332.46,7,BR,online,13.17,143,0,0.1
2558,1039,182,220.71,18,BR,app,9.58,287,0,0.2
2559,38,369,154.77,6,US,online,1.8,1202,0,0.3
2560,707,95,62.24,4,US,online,10.78,404,0,0.4
2561,693,333,339.08,2,AR,app,16.97,449,0,0.3
2562,431,82,55.01,8,BR,online,1.33,375,0,0.1
2563,800,551,44.03,13,BR,pos,1.82,1609,0,0.1
2564,490,73,126.67,18,US,pos,4.36,1621,0,0.6
2565,528,65,207.37,20,BR,online,16.23,1469,0,0.4
2566,518,446,95.94,12,BR,app,4.13,37,0,0.4
2567,961,155,143.89,9,BR,pos,16.39,457,0,1.0
2568,760,246,77.74,4,BR,app,10.29,1606,0,0.3
2569,455,220,85.39,21,ES,app,5.27,1011,0,0.3
2570,1112,152,414.17,9,BR,online,46.77,76,0,0.2
2571,962,533,117.59,18,BR,online,2.6,455,0,0.4
2572,1119,484,324.64,15,PT,online,8.77,1509,0,0.6
2573,876,167,22.7,22,ES,pos,3.68,1604,0,0.4
2574,470,481,269.8,23,BR,online,11.16,777,0,0.3
2575,927,499,65.02,16,PT,online,3.84,277,0,0.4
2576,395,377,224.49,15,BR,pos,5.94,141,0,0.1
2577,325,405,64.53,3,AR,online,4.55,412,0,0.7
2578,541,654,90.58,0,BR,pos,6.93,1458,0,0.5
2579,1163,318,48.33,13,BR,pos,16.85,1508,1,0.5
2580,681,270,227.54,16,BR,online,2.21,468,0,0.4
2581,461,377,253.1,17,US,online,4.19,1783,0,0.4
2582,554,585,66.92,6,BR,online,6.16,1602,0,0.5
2583,350,497,29.79,12,BR,pos,7.17,1802,0,0.2
2584,790,53,321.5,20,US,online,21.1,1373,0,0.2
2585,421,322,74.17,2,BR,pos,4.38,1046,0,0.3
2586,665,518,112.79,9,PT,pos,16.34,1791,0,0.4
2587,444,157,56.63,22,BR,online,22.96,1257,0,0.3
2588,385,691,212.27,4,BR,app,7.55,1518,0,0.9
2589,1164,565,216.06,7,BR,app,3.44,735,0,0.4
2590,415,592,357.97,11,BR,online,19.27,440,0,0.1
2591,85,58,275.27,16,BR,app,15.36,1046,0,0.2
2592,454,406,262.31,6,BR,online,3.12,747,0,0.2
2593,639,369,121.15,19,US,pos,25.43,641,0,0.5
2594,114,439,109.71,5,BR,online,4.76,1271,0,0.6
2595,367,595,210.17,8,BR,pos,7.45,1114,0,0.4
2596,200,247,115.88,13,AR,pos,13.59,577,0,0.2
2597,601,374,281.78,0,BR,app,23.37,441,0,0.4
2598,868,475,53.37,18,BR,app,10.68,997,0,0.5
2599,1162,527,22.17,16,PT,online,6.84,597,0,0.3
2600,467,539,192.86,20,BR,pos,6.05,434,0,0.2
2601,1036,236,82.37,6,BR,online,6.83,406,0,0.4
2602,258,698,46.02,9,ES,online,35.24,1210,0,0.4
2603,936,7,510.69,21,BR,online,11.81,758,0,0.5
2604,675,345,130.1,1,ES,app,9.61,625,0,0.3
2605,910,426,36.33,11,BR,pos,15.47,211,0,0.3
2606,906,43,74.22,11,BR,online,7.23,101,0,0.2
2607,639,316,102.39,10,BR,app,22.54,1268,0,0.5
2608,309,417,189.99,10,BR,pos,12.54,1766,0,0.3
2609,631,425,74.55,17,ES,online,6.7,593,0,0.4
2610,992,84,114.15,4,BR,pos,5.61,1540,0,0.5
2611,1164,194,158.79,21,ES,pos,1.55,1098,0,0.4
2612,1113,172,181.35,21,US,pos,16.83,554,0,0.5
2613,218,448,120.82,4,PT,pos,2.19,1034,0,0.3
2614,717,230,409.8,23,ES,pos,21.66,237,0,0.4
2615,126,400,213.88,6,BR,online,4.1,617,0,0.4
2616,803,511,205.51,1,ES,pos,4.57,1342,0,0.2
2617,1190,558,200.16,9,AR,online,29.54,1553,0,0.5
2618,64,129,283.28,19,BR,online,15.94,403,0,0.3
2619,788,632,150.95,20,US,online,9.42,1662,0,0.2
2620,1134,116,52.56,15,BR,pos,27.68,1105,1,0.2
2621,1016,16,175.08,19,BR,online,8.11,419,0,0.3
2622,471,32,191.57,6,BR,online,5.86,1422,0,0.3
2623,125,141,313.98,21,BR,online,10.1,1608,0,0.2
2624,1108,611,47.7,15,BR,app,17.64,497,0,0.4
2625,1105,146,59.33,3,BR,online,2.74,193,0,0.3
2626,695,485,133.39,3,US,online,4.48,520,0,0.4
2627,1174,293,204.27,6,US,online,3.52,1380,0,0.2
2628,6,28,39.59,1,PT,pos,2.99,113,0,0.7
2629,740,311,48.96,6,ES,online,7.45,528,0,0.5
2630,47,20,239.77,23,PT,online,2.93,584,0,0.2
2631,1122,333,41.24,5,BR,app,1.33,31,0,0.4
2632,816,391,60.08,15,BR,pos,4.45,1090,0,0.1
2633,1096,365,250.5,23,ES,pos,4.19,1471,0,0.2
2634,675,198,202.13,6,BR,pos,12.02,285,0,0.3
2635,100,536,75.23,16,BR,app,16.57,1618,0,0.2
2636,32,418,185.71,10,BR,app,5.07,1739,0,0.4
2637,403,179,160.62,6,BR,pos,4.53,1589,0,0.2
2638,892,304,117.14,22,US,pos,28.44,1318,0,0.5
2639,182,76,93.98,15,BR,app,16.15,818,0,0.4
2640,1022,646,180.42,10,AR,app,11.06,372,0,0.4
2641,288,527,44.89,19,BR,online,6.53,1666,0,0.4
2642,596,202,178.92,21,BR,app,15.9,968,0,0.4
2643,244,472,149.7,18,BR,pos,3.24,825,0,0.3
2644,559,475,157.87,20,BR,pos,16.41,714,0,0.2
2645,543,427,57.71,7,AR,online,12.45,399,0,0.3
2646,7,38,319.36,8,BR,online,14.21,698,0,0.4
2647,681,615,75.45,5,BR,pos,9.5,1456,0,0.4
2648,944,669,85.97,16,BR,pos,2.38,1022,0,0.3
2649,1123,681,113.52,19,AR,online,3.33,722,0,1.0
2650,397,686,201.8,15,ES,pos,12.95,198,0,0.4
2651,1056,650,154.36,14,US,online,11.99,757,0,0.4
2652,1054,517,28.62,18,BR,pos,5.55,393,0,0.4
2653,1186,40,128.66,4,PT,pos,5.45,726,0,0.3
2654,448,326,137.05,8,BR,pos,19.58,274,0,0.2
2655,1021,172,324.64,16,BR,online,8.58,1729,0,0.6
2656,678,154,101.03,1,BR,online,4.24,318,0,0.5
2657,70,581,189.43,21,BR,online,21.77,227,1,0.3
2658,325,568,667.83,4,BR,pos,20.4,1196,0,0.7
2659,806,365,287.56,18,BR,app,8.57,628,0,0.3
2660,193,515,54.83,14,BR,pos,9.98,1818,0,0.3
2661,522,91,221.21,20,BR,pos,16.19,738,0,0.6
2662,930,156,179.47,18,BR,online,13.62,1188,0,0.2
2663,180,602,98.33,12,BR,online,2.3,1522,0,0.4
2664,596,316,223.03,18,MX,app,22.26,1797,0,0.4
2665,258,383,54.07,8,US,pos,1.85,1477,0,0.4
2666,644,324,76.79,14,BR,online,11.91,1053,0,0.3
2667,289,142,114.47,21,BR,pos,2.84,1486,0,0.5
2668,1158,578,94.65,2,BR,pos,13.6,517,0,0.2
2669,92,531,206.31,8,BR,online,4.67,1588,0,0.3
2670,1156,479,125.95,0,BR,online,4.96,1592,0,0.1
2671,950,247,87.0,12,BR,pos,15.55,701,0,0.2
2672,1026,450,284.31,18,MX,online,2.84,123,0,0.5
2673,1021,667,200.8,0,MX,online,5.54,1249,0,0.6
2674,225,455,34.84,13,AR,pos,2.94,187,0,0.3
2675,1117,346,34.14,9,BR,app,9.43,32,0,0.8
2676,713,190,87.51,18,AR,online,2.89,1729,0,0.4
2677,1154,366,39.36,5,AR,online,11.18,1036,0,0.6
2678,1053,260,253.81,3,PT,pos,20.22,1186,0,0.4
2679,695,428,79.94,2,AR,online,0.97,1607,0,0.4
2680,449,32,189.26,9,AR,app,4.69,1695,0,0.3
2681,141,133,219.04,11,MX,pos,3.22,1745,0,0.3
2682,122,551,18.85,22,BR,online,2.34,243,0,0.2
2683,468,267,83.06,11,BR,pos,10.96,591,0,0.2
2684,973,303,110.39,4,BR,online,10.02,1402,0,0.1
2685,606,381,159.46,16,BR,pos,22.16,53,0,0.4
2686,578,307,244.01,1,BR,app,14.39,429,0,0.3
2687,294,531,525.71,8,BR,online,8.93,939,0,0.5
2688,677,172,383.03,15,BR,online,10.59,627,0,0.3
2689,766,531,124.79,6,BR,app,5.53,316,0,0.2
2690,1178,147,123.64,14,ES,pos,10.86,1640,0,0.4
2691,875,260,356.64,10,BR,online,1.87,818,0,0.2
2692,729,411,130.12,22,BR,online,7.66,751,0,0.3
2693,1092,620,81.49,6,BR,online,12.17,1200,0,0.3
2694,510,163,256.7,21,BR,pos,7.34,1224,0,0.4
2695,1122,411,165.21,15,US,online,4.85,899,0,0.4
2696,444,45,33.6,17,US,online,9.25,1619,0,0.3
2697,154,53,101.74,4,BR,online,4.23,540,0,0.6
2698,501,537,40.59,0,BR,pos,6.98,1589,0,0.3
2699,155,503,7.52,17,BR,app,15.4,1584,0,0.2
2700,142,264,418.62,11,US,pos,16.09,17,0,0.3
2701,1057,436,143.14,7,PT,pos,10.18,1377,0,0.3
2702,953,266,104.82,21,PT,pos,3.51,289,0,0.5
2703,266,194,86.95,7,BR,online,6.44,886,0,0.1
2704,1005,302,132.02,10,AR,online,9.38,1676,0,0.4
2705,83,218,86.04,17,MX,online,4.65,357,0,0.1
2706,341,570,55.75,23,MX,online,26.32,1026,0,0.2
2707,847,288,90.32,21,BR,app,4.74,1419,0,0.4
2708,365,225,333.43,15,BR,online,8.9,876,1,0.2
2709,876,375,252.68,2,BR,app,16.81,143,1,0.4
2710,1049,530,90.42,2,BR,online,23.51,120,0,0.5
2711,80,192,446.95,16,US,pos,3.43,945,0,0.4
2712,29,657,123.64,12,BR,online,1.94,46,0,0.4
2713,1128,325,67.58,3,BR,online,10.09,29,0,0.5
2714,625,462,170.61,16,MX,online,28.44,1740,0,0.5
2715,608,670,369.23,22,BR,pos,2.28,973,0,0.3
2716,556,302,322.85,1,ES,pos,6.64,865,0,0.4
2717,520,140,70.54,19,MX,pos,10.75,184,0,0.4
2718,828,523,45.87,8,MX,app,9.21,1435,0,0.1
2719,696,5,97.32,9,AR,pos,12.02,932,0,0.1
2720,196,321,191.75,17,BR,app,21.27,402,0,0.3
2721,752,686,229.79,5,BR,online,17.04,1374,1,0.3
2722,802,290,292.45,3,PT,online,6.52,433,0,0.3
2723,137,479,149.08,23,BR,online,2.25,918,0,0.5
2724,452,368,152.75,8,BR,pos,17.95,1022,0,0.3
2725,948,151,145.01,4,BR,pos,6.62,509,0,0.2
2726,742,223,267.01,16,BR,pos,9.11,1598,0,0.1
2727,164,366,232.63,5,BR,app,15.84,1284,0,0.2
2728,49,73,68.35,18,BR,online,17.56,527,0,0.5
2729,697,291,213.12,1,BR,pos,15.2,286,0,0.5
2730,554,290,255.32,12,US,pos,25.35,600,0,0.5
2731,1153,584,269.42,9,BR,pos,8.37,849,0,0.4
2732,627,87,165.34,22,BR,online,5.0,1005,0,0.3
2733,1117,590,158.81,12,BR,online,3.81,730,0,0.8
2734,257,287,127.81,22,BR,online,5.25,73,0,0.2
